Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Renault,T520 Comfort,249 900 PLN,Medynia Głogowska,Podkarpackie,2018,599 000 km,Diesel,400 cm3
Volvo,FH 540 / EURO 6 / Limitowana edycja / Lodówka / Bardzo dobry stan,209 900 PLN,Medynia Głogowska,Podkarpackie,2015,805 655 km,2015,Diesel
Scania,R450,147 598 PLN,Wyszków,Mazowieckie,2016,999 999 km,2016,Diesel
Volvo,FL 240 Euro5 Super Stan IGŁA Kabina sypialna tylko 290tyś km,88 000 PLN,Kielce,Świętokrzyskie,2013,293 489 km,Diesel,7 146 cm3
DAF,xf 106,125 000 PLN,Kalisz,Wielkopolskie,2015,780 000 km,2015,Diesel
Volvo,FH 4 500 EURO 6,199 000 PLN,Zarzecze,Podkarpackie,2016,693 000 km,Diesel,12 777 cm3
DAF,XF 480 zestaw przestrzenny przejazdowy 120m 2 x 770 m Serwis Polska,353 900 PLN,Świebodzice,Dolnośląskie,2019,499 000 km,Diesel,12 902 cm3
Mercedes-Benz,Actros 1845 low deck mega salon Polska serwisowany,192 900 PLN,Świebodzice,Dolnośląskie,2018,636 000 km,2018,Diesel
Volvo,FH 400,71 340 PLN,Łosinno,Mazowieckie,2006,1 900 000 km,2006,Diesel
MAN,TGX 18.460 4X2 BLS,80 934 EUR,Olsztyn,Warmińsko-mazurskie,2019,424 600 km,Diesel,12 499 cm3
Mercedes-Benz,Actros 1845 Standard Big Space,129 900 PLN,Daleszyce,Świętokrzyskie,2016,760 000 km,Diesel,12 800 cm3
Volvo,FH4,209 098 PLN,Wyszków,Mazowieckie,2014,1 050 000 km,2014,Diesel
FUSO,Mitsubishi CANTER  7C15,135 300 PLN,Radzewice,Wielkopolskie,2016,59 330 km,Diesel,2 998 cm3
Scania,R 410,129 900 PLN,Gdańsk,Pomorskie,2014,946 998 km,Diesel,12 742 cm3
Iveco,180E23,67 999 PLN,Miłowo,Pomorskie,1999,157 380 km,Diesel,5 861 cm3
Mercedes-Benz,ACTROS 2545 Tandem Zestaw Firana,275 000 PLN,Daleszyce,Świętokrzyskie,2018,530 000 km,Diesel,12 809 cm3
MAN,TGX 18.470 4X2 BLS,79 704 EUR,Sady,Wielkopolskie,2019,384 715 km,2019,Diesel
Volvo,FH 500 XL,212 900 PLN,Brochów,Mazowieckie,2016,714 400 km,Diesel,12 777 cm3
MAN,TGS 18.440,182 040 PLN,Przyszowice,Śląskie,2008,820 000 km,2008,Diesel
Renault,MIDLUM 220.10​*CHŁODNIA​*220DXI​*CARRIER SUPRA 750MT​*DWIE TEMPERATURY​*WINDA​*,57 900 PLN,Rybnik,Śląskie,2010,247 668 km,Diesel,4 764 cm3
Scania,R  560,166 037 PLN,Kutno,Łódzkie,2008,1 209 913 km,Diesel,15 607 cm3
DAF,460,191 880 PLN,Stoczek Łukowski,Lubelskie,2017,445 000 km,2017,Diesel
Mercedes-Benz,Mercedes MP4,174 500 PLN,Warszawa,Mazowieckie,2015,960 000 km,Diesel,12 000 cm3
Scania,R420,49 999 PLN,Gorzów Wielkopolski,Lubuskie,2008,1 635 848 km,Diesel,11 705 cm3
Volvo,FH4,258 298 PLN,Wyszków,Mazowieckie,2015,860 000 km,2015,Diesel
MAN,TGX 18.460 4X2 LLS-U,77 859 EUR,Olsztyn,Warmińsko-mazurskie,2019,545 266 km,Diesel,12 499 cm3
Renault,PONTICELLI SCOLER,15 990 PLN,Kalisz,Wielkopolskie,2001,470 000 km,Diesel,6 000 cm3
Mercedes-Benz,Actros 3241,34 900 EUR,Karchowice,Śląskie,2008,372 000 km,2008,Diesel
Volvo,FM420,236 775 PLN,Wyszków,Mazowieckie,2014,197 500 km,2014,Diesel
Scania,R450,309 000 PLN,Głogów,Dolnośląskie,2019,480 000 km,Diesel,12 742 cm3
Kamaz,KC45719-7A,239 850 PLN,Jędrzejów,Świętokrzyskie,Niski przebieg,2007,10 850 cm3,28 430 km
Mercedes-Benz,ACTROS  / 1848 / 2022 / EURO 6 / USZKODZONY,71 900 EUR,Mińsk Mazowiecki,Mazowieckie,2022,49 269 km,2022,Diesel
Mercedes-Benz,AXOR,190 650 PLN,Ruda Śląska,Śląskie,2007,237 300 km,Diesel,7 102 cm3
Renault,PREMIUM,75 000 PLN,Środa Wielkopolska,Wielkopolskie,2012,299 000 km,Diesel,7 145 cm3
Scania,R 440  6x2,117 000 PLN,Strzegowo,Mazowieckie,2013,910 000 km,Diesel,12 740 cm3
Scania,R450A4X2NA,90 000 EUR,Szczecin,Zachodniopomorskie,2021,248 580 km,Diesel,12 742 cm3
DAF,XF + Kompresor,444 030 PLN,Siedlce,Mazowieckie,2021,130 000 km,2021,Diesel
Renault,MIDIUM,119 000 PLN,Środa Wielkopolska,Wielkopolskie,2010,150 000 km,2010,Diesel
Mercedes-Benz,ATEGO,238 000 PLN,Turek,Wielkopolskie,2017,520 000 km,Diesel,7 698 cm3
Scania,,98 400 PLN,Białystok,Podlaskie,2022,1 km,2022,Diesel
MAN,TGX 18.500 XXL 2019r KLIMA P. 1420L Effic. 500,267 000 PLN,Gniezno,Wielkopolskie,2019,329 000 km,Diesel,12 419 cm3
DAF,XF 480 FT STANDARD (27631),85 485 EUR,Sosnowiec,Śląskie,2020,305 393 km,Diesel,12 902 cm3
DAF,XF 106,116 850 PLN,Opalenica,Wielkopolskie,2014,841 000 km,Diesel,12 900 cm3
Iveco,Daily 50c15,38 900 PLN,Chrzanów,Małopolskie,2004,265 000 km,Diesel,2 800 cm3
DAF,XF 480 FT,40 500 EUR,Knurów,Śląskie,2019,574 551 km,2019,Diesel
DAF,XF105 ATE,75 000 PLN,Słupsk,Pomorskie,2013,922 000 km,Diesel,12 902 cm3
Volvo,FH420,112 545 PLN,Bochotnica,Lubelskie,2011,940 000 km,2011,Diesel
MAN,TGS,135 000 PLN,Środa Wielkopolska,Wielkopolskie,2014,320 000 km,2014,Diesel
MAN,/STAR L 12TON,33 500 PLN,Kargowa,Lubuskie,2003,1 069 000 km,Diesel,6 871 cm3
DAF,LF 220,99 900 PLN,Grzędy,Mazowieckie,2014,362 000 km,2014,Diesel
Volvo,FH4 500 E6 ACC MEGA LOW DECK,227 000 PLN,Daleszyce,Świętokrzyskie,2017,650 000 km,Diesel,12 777 cm3
DAF,CF Euro 6 I Mega 2019 Rok,295 200 PLN,Grodków,Opolskie,2014,705 258 km,2014,Diesel
DAF,XF 480 FT (27079),292 740 PLN,Gdańsk,Pomorskie,2018,491 486 km,2018,Diesel
Mercedes-Benz,Axor 2540,95 000 PLN,Częstochowa,Śląskie,2006,750 000 km,Diesel,12 000 cm3
MAN,TGX 18.440 Lowdeck Kabina XL,22 900 EUR,Szczęsna,Mazowieckie,2016,935 904 km,2016,Diesel
MAN,Star 266  6X6 ŻURAW DZWIG 8TON DUT0081 BIELSKO-BIAŁA,316 110 PLN,Gadka,Świętokrzyskie,1991,4 500 km,Diesel,6 871 cm3
Volvo,"FH13 500 4x2 XL Varios Euro 6 VEB+, MCT",54 700 EUR,Rawa Mazowiecka,Łódzkie,2018,674 001 km,Diesel,12 777 cm3
Renault,T 480,250 305 PLN,Młochów,Mazowieckie,2017,435 148 km,2017,Diesel
Renault,T 480,276 750 PLN,Sędziszów Małopolski,Podkarpackie,2018,429 000 km,Diesel,12 777 cm3
MAN,Star 266 M 6x6  PODNOŚNIK KOSZOWY P-184HE KOSZ IZOLOWANY,350 550 PLN,Gadka,Świętokrzyskie,1989,4 000 km,Diesel,6 871 cm3
Star,266 Pożarniczy Straż Bonex 6x6,63 960 PLN,Gadka,Świętokrzyskie,1983,22 303 km,Diesel,6 842 cm3
Scania,"R440 hakowiec, 6x2, MEILLER, pilot, 490 t.km.!",279 500 PLN,Kowary,Dolnośląskie,2013,499 000 km,Diesel,12 742 cm3
Renault,T 480,381 300 PLN,Sędziszów Małopolski,Podkarpackie,2019,410 000 km,Diesel,12 777 cm3
Mercedes-Benz,Antos 1830,239 900 PLN,Grzędy,Mazowieckie,2016,516 000 km,2016,Diesel
MAN,TGX 18.360 /IZOTERMA / WINDA / 2013r,162 975 PLN,Starachowice,Świętokrzyskie,2013,515 000 km,Diesel,10 518 cm3
DAF,XF 440 Euro 6,90 000 PLN,Grodków,Opolskie,2014,705 257 km,2014,Diesel
Mercedes-Benz,Actros 1844 LS Low Liner,110 085 PLN,Gniezno,Wielkopolskie,2013,896 000 km,Diesel,11 946 cm3
Scania,R420,60 270 PLN,Jatne,Mazowieckie,2009,1 850 000 km,Diesel,11 705 cm3
DAF,85 CF Euro 5 Welgro,74 000 PLN,Grodków,Opolskie,2011,1 139 626 km,2011,Diesel
MAN,TGX 18.460 4X2 LLS-U,68 449 EUR,Sady,Wielkopolskie,2018,438 055 km,2018,Diesel
MAN,TGL 12 240 AUTOMAT KLIMA KAMERA 3-OSOBY KABINA DZIENNA 475000km DMC:11990kg 2008r STAN B.DOBRY,47 968 PLN,Kamieńsk,Łódzkie,2008,475 000 km,Diesel,6 871 cm3
Scania,R450,153 750 PLN,Sanniki,Mazowieckie,2015,990 000 km,2015,Diesel
Scania,R450A4X2NA,97 000 EUR,Szczecin,Zachodniopomorskie,2021,177 982 km,Diesel,12 742 cm3
Iveco,OD RĘKI !!!,736 770 PLN,Nadarzyn,Mazowieckie,2022,400 km,Diesel,6 728 cm3
Mercedes-Benz,Actros MP4,43 665 EUR,Zgorzelec,Dolnośląskie,2017,722 000 km,2017,Diesel
Mercedes-Benz,ACTROS * HDS * Palfinger * Hiab *,198 000 PLN,Kotlin,Wielkopolskie,2012,700 000 km,Diesel,13 000 cm3
DAF,XF FT 480 Super Space Cab,68 900 EUR,Warszawa,Mazowieckie,2019,248 000 km,2019,Diesel
Iveco,KAPENA THESI / 29 Miejsc - Do 35 / 96000 Km,225 090 PLN,Starachowice,Świętokrzyskie,2013,96 000 km,Diesel,2 998 cm3
Renault,T480 DK13 // 12.2016 Rok // Standard // High Cab // Klima postojowa //  Serwisowana //,29 900 EUR,Laskowa,Małopolskie,2016,1 018 000 km,Diesel,13 000 cm3
DAF,XF FT 480,68 900 EUR,Warszawa,Mazowieckie,2019,388 000 km,2019,Diesel
Iveco,STRALIS 480 * HDS * Hiab *Palfinger *6X2*Budowlanka*Kran *,229 000 PLN,Kotlin,Wielkopolskie,2015,460 000 km,Diesel,12 770 cm3
MAN,TGS 26.440 *TGX *EURO 5 * HDS * dzwig * HIAB * Palfinger*Atlas *6x2 * budowlanka * Kran *,250 000 PLN,Kotlin,Wielkopolskie,2014,560 000 km,Diesel,11 000 cm3
Mercedes-Benz,ACTROS 1845 LS / STANDARD,169 000 PLN,Daleszyce,Świętokrzyskie,2016,671 306 km,Diesel,12 809 cm3
Scania,R500,121 770 PLN,Borzechowo,Pomorskie,2007,1 440 000 km,2007,Diesel
Mercedes-Benz,Mercedes 2541 HDS TEREX ATLAS 170.2,183 270 PLN,Borzechowo,Pomorskie,2006,660 199 km,2006,Diesel
Mercedes-Benz,Actros,259 000 PLN,Janinów,Opolskie,2016,914 000 km,Diesel,12 809 cm3
DAF,XF FT 480,64 900 EUR,Warszawa,Mazowieckie,2019,355 000 km,2019,Diesel
Volvo,FH 16,289 050 PLN,Trzebiszewo,Lubuskie,2006,789 530 km,Diesel,1 600 cm3
Scania,R 420,362 850 PLN,Trzebiszewo,Lubuskie,2008,1 000 048 km,Diesel,12 000 cm3
Scania,340,159 900 PLN,Trzebiszewo,Lubuskie,2006,838 000 km,Diesel,11 000 cm3
Scania,P380,60 270 PLN,Jatne,Mazowieckie,2008,1 300 000 km,Diesel,11 705 cm3
Volvo,FM,319 800 PLN,Pietrzykowice,Dolnośląskie,2018,454 975 km,Diesel,12 777 cm3
Renault,Premium,61 498 PLN,Gniezno,Wielkopolskie,2011,1 274 000 km,2011,Diesel
Scania,R450 2016ROK // AUTOMAT // RETARDER //ZAMIANA,159 000 PLN,Michałów,Łódzkie,2016,840 000 km,Diesel,12 742 cm3
Scania,P320,99 000 PLN,Czeladź,Śląskie,2015,220 000 km,Diesel,9 291 cm3
MAN,TGX 18.460 4X2 BLS,76 629 EUR,Olsztyn,Warmińsko-mazurskie,2019,455 984 km,Diesel,12 499 cm3
Mercedes-Benz,ACTROS 2653 6X2+2 HYDRAULIKA AUTOMAT,65 900 EUR,Szówsko,Podkarpackie,2018,294 000 km,Diesel,12 809 cm3
MAN,TGX 26.500* chłodnia * izoterma  * thermo king * Carrier *,250 000 PLN,Kotlin,Wielkopolskie,2018,600 000 km,Diesel,12 500 cm3
Iveco,dayli,186 960 PLN,Mińsk Mazowiecki,Mazowieckie,2020,315 830 km,Diesel,3 000 cm3
DAF,XF 460 FT,108 000 PLN,Warszawa,Mazowieckie,2014,817 583 km,Diesel,12 902 cm3
Mercedes-Benz,Actros*Axor* HDS * dzwig * Palfinger*Hiab*Atlas*,98 000 PLN,Kotlin,Wielkopolskie,2005,500 000 km,Diesel,9 000 cm3
Scania,R480,119 000 PLN,Oborniki,Wielkopolskie,2013,1 441 027 km,Diesel,12 742 cm3
MAN,,160 000 PLN,Kotlin,Wielkopolskie,2016,600 000 km,Diesel,12 500 cm3
DAF,XF 106 * Napojówka * izoterma * bdf * rama * platforma*przeciski *,179 000 PLN,Kotlin,Wielkopolskie,2015,600 000 km,Diesel,12 500 cm3
Volvo,FH 460 E5 20.1t,123 492 PLN,Pszczyna,Śląskie,2012,998 300 km,Diesel,12 777 cm3
Volvo,Renault PREMIUM 320 DXI *  FM * hds * kran * Palfinger PK 15000 * Hiab,149 000 PLN,Kotlin,Wielkopolskie,2008,390 000 km,Diesel,7 000 cm3
DAF,XF 106 460 euro 6,109 000 PLN,Kazimierza Wielka,Świętokrzyskie,2015,740 000 km,2015,Diesel
Volvo,FH 500,276 750 PLN,Skorzeszyce,Świętokrzyskie,2016,820 000 km,Diesel,12 777 cm3
MAN,TGA 18.430,26 000 PLN,Wołomin,Mazowieckie,2007,1 280 000 km,2007,Diesel
MAN,12.192,21 900 PLN,Wołomin,Mazowieckie,1993,650 000 km,1993,Diesel
DAF,XF 105.460,65 000 PLN,Wołomin,Mazowieckie,2012,950 000 km,2012,Diesel
DAF,105 410,69 000 PLN,Kielce,Świętokrzyskie,2008,650 000 km,2008,Benzyna
Volkswagen,Crafter,170 970 PLN,Radom,Mazowieckie,2013,611 000 km,Diesel,2 000 cm3
Mercedes-Benz,1842 LS,122 877 PLN,Kutno,Łódzkie,2013,1 008 178 km,Diesel,12 809 cm3
Scania,R 450,184 900 PLN,Gdańsk,Pomorskie,2016,789 931 km,Diesel,12 742 cm3
MAN,TGL 12.220,353 010 PLN,Dobrodzień,Opolskie,2017,303 000 km,Diesel,6 871 cm3
"Zabudowa Betonomieszarki CIFA RY 1300 ,pojemność 12-13 m",,33 000 PLN,Warszawa,Mazowieckie,2006,121 212 km,Diesel,10 000 cm3
Mercedes-Benz,Actros 3241 EPS KLIMA,94 000 PLN,Warszawa,Mazowieckie,2008,200 000 km,2008,Diesel
MAN,TGX 18.460 4X2 LLS-U,66 789 EUR,Olsztyn,Warmińsko-mazurskie,2018,459 711 km,Diesel,12 499 cm3
DAF,CF,360 000 PLN,Wodzisław Śląski,Śląskie,2017,333 161 km,Diesel,11 900 cm3
MAN,TGM 12.250 / 15.250 BL - EURO-6,202 000 PLN,Radomsko,Łódzkie,2017,390 000 km,Diesel,6 871 cm3
MAN,"TGS 18.440, 4x4, HydroDrive, Hydraulika, Manual!",199 900 PLN,Nowy Tomyśl,Wielkopolskie,2016,429 000 km,Diesel,12 419 cm3
Scania,R420,86 100 PLN,Siewierz,Śląskie,2010,1 030 000 km,2010,Diesel
DAF,LF 310 FA Chłodnia Winda Euro 6,129 500 PLN,Wodzisław Śląski,Śląskie,2015,781 000 km,Diesel,6 700 cm3
DAF,"LF 260 FA  4x2 DMC 11,990t",106 149 EUR,Wolica,Mazowieckie,2022,150 km,Diesel,6 700 cm3
DAF,LF 260 FA  4X2 DMC 14t,113 775 EUR,Wolica,Mazowieckie,2022,150 km,Diesel,6 700 cm3
Mercedes-Benz,ATEGO 1324L CHŁODNIA - WINDA - EURO-6,254 000 PLN,Radomsko,Łódzkie,2017,260 000 km,Diesel,7 698 cm3
DAF,LF 260 FA  4x2 DMC 16t  Fabrycznie Nowy,110 331 EUR,Wolica,Mazowieckie,2023,150 km,Diesel,6 700 cm3
DAF,LF 180 FA  4x2 12t Kurtyna Pojazd Fabrycznie Nowy,88 252 EUR,Wolica,Mazowieckie,2023,350 km,Diesel,4 500 cm3
DAF,LF 260 FA  4X2,137 145 EUR,Wolica,Mazowieckie,2022,200 km,Diesel,6 700 cm3
DAF,LF 260 FA  4X2,104 550 EUR,Wolica,Mazowieckie,2022,200 km,Diesel,6 700 cm3
DAF,XF 105.460 SUPER SPACE CAB AUTOMAT SPOJLERY KLIMA WEBASTO EURO 5 2012 ŁADNY,87 945 PLN,Kamieńsk,Łódzkie,2011,1 399 999 km,Diesel,12 980 cm3
MAN,TGA 33.360 Putzmeister 36-4 m,154 980 EUR,Wejherowo,Pomorskie,2008,42 000 km,Diesel,10 518 cm3
MAN,TGL 12.250,279 210 PLN,Dobrodzień,Opolskie,2013,461 000 km,Diesel,6 871 cm3
Mercedes-Benz,Econic 2629L - Śmieciarka 2-komorowa / Zabudowa Gessinknorba,158 670 PLN,Widuchowa,Zachodniopomorskie,2011,139 586 km,Diesel,6 370 cm3
Scania,"Pełna Historia Serwisowa, 4 poduszki",310 000 PLN,Nadarzyn,Mazowieckie,2018,503 363 km,Diesel,12 742 cm3
Mercedes-Benz,Actros 1845,138 000 PLN,Popów,Śląskie,2014,814 000 km,Diesel,12 809 cm3
Scania,R450,225 000 PLN,Popów,Śląskie,2016,650 000 km,Diesel,12 742 cm3
Mercedes-Benz,Arocs 4242 8x8 Bordmatik z Niemiec,539 970 PLN,Gąbin,Mazowieckie,2016,266 000 km,Diesel,1 208 cm3
Mercedes-Benz,4145 Arocs 8x6 Meiller kipper MP4,560 880 PLN,Zgierz,Łódzkie,2018,99 760 km,2018,Diesel
Mercedes-Benz,laf 322 straż pożarna,32 000 PLN,Łąg,Pomorskie,1960,8 500 km,Diesel,5 101 cm3
"2004 Chevrolet Express, Commercial C7N",,89 000 PLN,Radziejowice,Mazowieckie,Niski przebieg,2004,6 000 cm3,37 315 km
Iveco,euro cargo80e22,28 000 PLN,Łąg,Pomorskie,2010,790 000 km,Diesel,5 880 cm3
MAN,tgs 360,169 371 PLN,Łącko,Małopolskie,2009,336 883 km,Diesel,10 500 cm3
DAF,XF 480 FT,229 900 PLN,Wolica,Mazowieckie,2019,440 784 km,Diesel,12 902 cm3
Iveco,DAILY 50 C 16,270 000 PLN,Toruń,Kujawsko-pomorskie,2021,85 000 km,Diesel,2 998 cm3
Scania,"Pełna Historia Serwisowa, 4 poduszki",310 000 PLN,Nadarzyn,Mazowieckie,2018,514 261 km,2018,Diesel
Mercedes-Benz,Actros 4144 Putzmeister 47-5.16 HLS,266 910 EUR,Wejherowo,Pomorskie,2008,207 500 km,Diesel,11 946 cm3
Mercedes-Benz,Arocs 4451 12x4 Sermac 65-6 m 6RZ65 / Euro 6,675 270 EUR,Wejherowo,Pomorskie,2015,57 700 km,Diesel,12 809 cm3
MAN,TGX 18.460 Retarder Automat ADR,159 900 PLN,Człopa,Zachodniopomorskie,2018,570 000 km,Diesel,12 419 cm3
Renault,T480,96 500 EUR,Szczecin,Zachodniopomorskie,2022,58 500 km,2022,Diesel
Mercedes-Benz,Ładowarka próżniowa ssąco-nadmuchowa Naaktgeboren Vacu-press,698 000 PLN,Daleszyce,Świętokrzyskie,2006,175 900 km,2006,Diesel
Volvo,FH13 Globetrotter XL STANDARD MANUAL 420 EURO 5 2011 r.,107 000 PLN,Daleszyce,Świętokrzyskie,2011,1 002 250 km,2011,Diesel
Krone,,39 000 PLN,Oświęcim,Małopolskie,2013,500 000 km,2013,Diesel
MAN,TGX 18.460 4X2 LLS-U,74 845 EUR,Sady,Wielkopolskie,2019,558 501 km,2019,Diesel
MAN,TGA 26.360 Schwing 34 m,154 980 EUR,Wejherowo,Pomorskie,2007,200 000 km,Diesel,10 518 cm3
MAN,TGM,60 885 PLN,Łask,Łódzkie,2008,560 000 km,Diesel,6 871 cm3
Mercedes-Benz,ACTROS 1844 22.500EUR Netto,27 675 EUR,Garbatka-Letnisko,Mazowieckie,2012,1 317 550 km,Diesel,11 946 cm3
MAN,TGX,172 500 PLN,Częstochowa,Śląskie,2018,620 200 km,Diesel,12 419 cm3
MAN,TGX 18.440 / NISKA KABINA / OPONY 315/80 / 495 000 KM / Z FRANCJI / STAN BDB / / /,129 900 PLN,Zaleszany,Podkarpackie,2016,495 000 km,2016,Diesel
Renault,T480 / 13L / PEŁNY ADR / 2 ZBIORNIKI / Z FRANCJI / STAN BDB / / /,137 500 PLN,Zaleszany,Podkarpackie,2017,610 000 km,Diesel,12 777 cm3
Mathieu Azura Concept,,36 777 PLN,Chrzanów,Małopolskie,2011,11 511 km,Diesel,2 970 cm3
Volvo,FL612,98 000 PLN,Toruń,Kujawsko-pomorskie,2000,714 000 km,Diesel,5 480 cm3
Mercedes-Benz,Actros,355 470 PLN,Chrzanów,Małopolskie,2014,378 205 km,Diesel,11 946 cm3
DAF,XF 460 FT / STANDARD / HYDRAULIKA HYVA,164 500 PLN,Szamoty,Mazowieckie,2016,713 387 km,2016,Diesel
MAN,TGX 18.440 STANDARD XXL netto 108 600 zł,133 578 PLN,Warszawa,Mazowieckie,2015,896 000 km,Diesel,12 419 cm3
MAN,TGX 26360,72 000 PLN,Wolsztyn,Wielkopolskie,2011,998 000 km,Diesel,10 500 cm3
DAF,XF 106.480 SSC / E6 / LOWDECK / RETARDER / 2XKLIMA / KAMERA / SPROWADZONY Z NIEMIEC,55 500 EUR,Bodzentyn,Świętokrzyskie,2018,360 000 km,Diesel,12 902 cm3
MAN,TGS 26.480 6x4 KLIMA  Bordmatik MEILLER,424 350 PLN,Chęciny,Świętokrzyskie,2015,299 000 km,2015,Diesel
Mercedes-Benz,AXOR 1824 TYLKO 44 tyś.km,245 877 PLN,Łańcut,Podkarpackie,2011,44 280 km,Diesel,6 370 cm3
Volvo,FH12,80 000 PLN,Myślenice,Małopolskie,2000,1 637 000 km,2000,Diesel
DAF,XF 106.480 SSC / E6 / LOWDECK / KLIMA POSTOJOWA / MAŁY PRZEBIEG / SPROWADZONY Z NIEMIEC,49 900 EUR,Bodzentyn,Świętokrzyskie,2018,328 000 km,Diesel,12 902 cm3
Viktor Meili,,55 227 PLN,Chrzanów,Małopolskie,2003,86 072 km,Diesel,4 164 cm3
MAN,TGX 26.440 / 6x2 / DMC 60T / PUSHER,129 000 PLN,Bodzentyn,Świętokrzyskie,2016,844 000 km,Diesel,12 419 cm3
Iveco,Daily 70C,223 860 PLN,Mrocza,Kujawsko-pomorskie,2015,122 000 km,CNG,2 998 cm3
Volvo,FM7,55 350 PLN,Prabuty,Pomorskie,1999,123 465 km,Diesel,7 284 cm3
Volvo,FH 540 / XL / 6x2 / BOOGIE / DMC 60T / STANDRAD / AUTOMAT,43 900 EUR,Bodzentyn,Świętokrzyskie,2015,680 000 km,Diesel,12 777 cm3
MAN,TGA 18.360,184 377 PLN,Skorzeszyce,Świętokrzyskie,2004,570 000 km,Diesel,10 518 cm3
MAN,TGX 18.440 STANDARD netto 103 600 zł,127 428 PLN,Warszawa,Mazowieckie,2015,634 000 km,Diesel,12 419 cm3
Mercedes-Benz,"Atego 1224L Hakowiec KP7 WYNAJEM, GWARANCJA",151 290 PLN,Bielsko-Biała,Śląskie,2011,392 000 km,Diesel,6 450 cm3
DAF,XF 480 FT,72 570 EUR,Dębica,Podkarpackie,2019,430 000 km,Diesel,12 902 cm3
Scania,R 410,118 500 PLN,Wolica,Mazowieckie,2015,1 136 500 km,Diesel,12 742 cm3
Temsa,OPALINA 9,184 498 PLN,Złoczew,Łódzkie,2011,185 000 km,Diesel,6 771 cm3
Scania,R450 Low Deck/Mega Firma transportowa,270 600 PLN,Sieradz,Łódzkie,2018,580 000 km,2018,Diesel
Scania,"P310 SKRZYNIA Z HDS , ZURAW,",135 177 PLN,Staszów,Świętokrzyskie,2007,266 000 km,2007,Diesel
Iveco,Eurocargo 75E14,53 400 PLN,Żarki Letnisko,Śląskie,2011,399 000 km,Diesel,3 920 cm3
MAN,TGL 12.250,305 000 PLN,Turek,Wielkopolskie,2018,447 448 km,2018,Diesel
Renault,T460 STANDARD HYDRULIKA DWUOBWODOWA,135 900 PLN,Byków,Dolnośląskie,2016,522 200 km,Diesel,10 837 cm3
DAF,XF450 STANDARD Hydraulika dwuobwodowa,245 900 PLN,Byków,Dolnośląskie,2019,434 400 km,Diesel,10 873 cm3
Mercedes-Benz,AXOR 1824 TELESKOP 2013r,196 677 PLN,Łańcut,Podkarpackie,2013,236 567 km,Diesel,6 374 cm3
Iveco,First,135 000 PLN,Roczyny,Małopolskie,2012,449 923 km,Diesel,2 998 cm3
MAN,Wynajem -Rent,25 000 PLN,Sępólno Krajeńskie,Kujawsko-pomorskie,2000,208 000 km,2000,Diesel
MAN,TGX. 18.460 XLX / EURO 6 / AUTOMAT / LODÓWKA/ 2 ZBIORNIKI / KLIMA STACJONARNA,125 000 PLN,Krajno-Parcele,Świętokrzyskie,2018,821 000 km,Diesel,12 419 cm3
Iveco,AS440T/FP-LT,209 100 PLN,Wrocław,Dolnośląskie,2016,728 077 km,Diesel,11 120 cm3
DAF,95XF 380,69 000 PLN,Trzcinka,Łódzkie,1999,942 791 km,1999,Diesel
Scania,R 450 bez EGR-u,169 900 PLN,Radomsko,Łódzkie,2016,790 000 km,Diesel,12 742 cm3
MAN,TGS 35.400 8X4 /WYWROTKA/ EURO5/ AUTOMAT/ HYDROKLAPA/ 2 SIŁOWNIKI,190 000 PLN,Krajno-Parcele,Świętokrzyskie,2011,411 000 km,Diesel,10 518 cm3
Renault,T 520 High Cab,291 510 PLN,Karpin,Mazowieckie,2017,640 477 km,Diesel,12 777 cm3
Renault,T 520 Sleeper Cab,344 400 PLN,Karpin,Mazowieckie,2019,411 832 km,Diesel,12 777 cm3
Star,266,387 450 PLN,Opole,Opolskie,1998,108 580 km,Diesel,6 871 cm3
Iveco,Eurocargo,69 987 PLN,Wysokie Mazowieckie,Podlaskie,2013,610 000 km,Diesel,5 880 cm3
DAF,XF 460 / SUPER SPACE CAB / AUTOMAT / EURO 6/ LODÓWKA / 2 ZBIORNIKI,113 000 PLN,Bodzentyn,Świętokrzyskie,2015,927 000 km,Diesel,12 902 cm3
Scania,R450 STREAMLINE / AUTOMAT / EURO 6 / RETARDER / LODÓWKA/ KLIMA POSTOJOWA,144 000 PLN,Bodzentyn,Świętokrzyskie,2017,976 000 km,Diesel,12 742 cm3
MAN,TGM 18.280 4x4 Palfinger PK 7501 HDS Żuraw Wywrotka Crane Kiper,252 150 PLN,Starachowice,Świętokrzyskie,2008,182 000 km,2008,Diesel
DAF,CF 65 4x2 HIAB 144 E-3 Żuraw HDS Crane Kran,207 870 PLN,Starachowice,Świętokrzyskie,2011,429 500 km,2011,Diesel
Scania,R 480 8x4x4 PALFINGER PK 50002 + JIB rok 2011 Tridem EURO 5 HDS,723 855 PLN,Starachowice,Świętokrzyskie,2009,465 000 km,2009,Diesel
Mercedes-Benz,Actros,79 950 PLN,Wrocław,Dolnośląskie,2013,1 360 000 km,2013,Diesel
Mercedes-Benz,ACTROS 25.45 ; izoterma ; kontener ; napojówka ; przewierty,150 000 PLN,Kotlin,Wielkopolskie,2015,700 000 km,Diesel,12 800 cm3
MAN,TGX 26.500 6X2 BDF Low-Liner ACC KLIMA POSTOJOWA *,47 900 EUR,Stara Łubianka,Wielkopolskie,2018,516 000 km,Diesel,12 419 cm3
